video,frame,GPS_speed,OBD_speed,accX,accY,accZ,gyroX,gyroY,gyroZ,heading_angle,latitude,longitude,pitch,roll,yaw
video_0001,187,0.09656064,0.0,-0.09,0.86,0.24,0.0,-0.88,-0.31,132.44,43.682959,-79.4204735,0.236,6.178,2.79
video_0001,188,0.09656064,0.0,-0.065,0.855,0.24,0.095,-0.065,-0.095,132.44,43.682959,-79.4204735,0.236,6.178,2.79
video_0001,189,0.09656064,0.0,-0.04,0.85,0.24,0.19,0.75,0.12,132.44,43.682959,-79.4204735,0.236,6.178,2.79
video_0001,190,0.22530816000000004,0.0,-0.04,0.85,0.24,0.19,0.75,0.12,132.44,43.6829595,-79.420472667,0.236,6.178,2.79
video_0001,191,0.22530816000000004,0.0,-0.04,0.85,0.24,0.19,0.75,0.12,132.44,43.6829595,-79.420472667,0.236,6.178,2.79
video_0001,192,0.22530816000000004,0.0,-0.04,0.85,0.24,0.44,1.0,0.19,132.44,43.6829595,-79.420472667,0.236,6.178,2.79
video_0001,193,0.16898112,0.0,-0.04,0.85,0.24,0.44,1.0,0.19,132.44,43.6829595835,-79.420472167,0.236,6.178,2.79
video_0001,194,0.11265408000000002,0.0,-0.04,0.85,0.24,0.44,1.0,0.19,132.44,43.682959667,-79.420471667,0.236,6.178,2.79
video_0001,195,0.11265408000000002,0.0,-0.06,0.86,0.25,0.0,-0.38,-0.06,132.44,43.682959667,-79.420471667,0.236,6.178,2.79
video_0001,196,0.06437376,0.0,-0.06,0.86,0.25,0.0,-0.38,-0.06,132.44,43.682960833,-79.4204695,0.236,6.178,2.79
video_0001,197,0.06437376,0.0,-0.08,0.865,0.26,-0.405,-0.815,-0.22,132.44,43.682960833,-79.4204695,0.2365,6.179,2.79
video_0001,198,0.06437376,0.0,-0.1,0.87,0.27,-0.81,-1.25,-0.38,132.44,43.682960833,-79.4204695,0.237,6.18,2.79
video_0001,199,0.01609344,0.0,-0.1,0.87,0.27,-0.81,-1.25,-0.38,132.44,43.682962167,-79.420467333,0.237,6.18,2.79
video_0001,200,0.01609344,0.0,-0.1,0.87,0.27,-0.81,-1.25,-0.38,132.44,43.682962167,-79.420467333,0.237,6.18,2.79
video_0001,201,0.01609344,0.0,-0.08,0.86,0.24,0.19,0.62,0.25,132.44,43.682962167,-79.420467333,0.237,6.178,2.79
video_0001,202,0.16093440000000003,0.0,-0.08,0.86,0.24,0.19,0.62,0.25,132.44,43.682963333,-79.420465,0.237,6.178,2.79
video_0001,203,0.16093440000000003,0.0,-0.08,0.86,0.24,0.19,0.62,0.25,132.44,43.682963333,-79.420465,0.237,6.178,2.79
video_0001,204,0.16093440000000003,0.0,-0.04,0.85,0.24,0.31,0.94,0.06,132.44,43.682963333,-79.420465,0.237,6.178,2.79
video_0001,205,0.12874752,0.0,-0.04,0.85,0.24,0.31,0.94,0.06,132.44,43.682964167,-79.4204635,0.237,6.178,2.79
video_0001,206,0.12874752,0.0,-0.065,0.86,0.245,0.155,0.03,-0.16,132.44,43.682964167,-79.4204635,0.237,6.178,2.79
video_0001,207,0.12874752,0.0,-0.09,0.87,0.25,0.0,-0.88,-0.38,132.44,43.682964167,-79.4204635,0.237,6.178,2.79
video_0001,208,0.12874752,0.0,-0.09,0.87,0.25,0.0,-0.88,-0.38,132.44,43.682964167,-79.4204635,0.237,6.178,2.79
video_0001,209,0.19312128,0.0,-0.09,0.87,0.25,0.0,-0.88,-0.38,132.44,43.682965333,-79.420461333,0.237,6.178,2.79
video_0001,210,0.19312128,0.0,-0.07,0.86,0.24,0.0,-0.56,-0.12,132.44,43.682965333,-79.420461333,0.237,6.178,2.79
video_0001,211,0.19312128,0.0,-0.07,0.86,0.24,0.0,-0.56,-0.12,132.44,43.682965333,-79.420461333,0.237,6.178,2.79
video_0001,212,0.20921472000000002,0.0,-0.07,0.86,0.24,0.0,-0.56,-0.12,132.44,43.6829665,-79.420459167,0.237,6.178,2.79
video_0001,213,0.20921472000000002,0.0,-0.09,0.86,0.25,0.19,0.44,0.06,132.44,43.6829665,-79.420459167,0.238,6.178,2.79
video_0001,214,0.20921472000000002,0.0,-0.09,0.86,0.25,0.19,0.44,0.06,132.44,43.6829665,-79.420459167,0.238,6.178,2.79
video_0001,215,0.1207008,0.0,-0.075,0.855,0.245,0.035,0.0,-0.16,132.44,43.6829670835,-79.4204580835,0.238,6.1775,2.79
video_0001,216,0.03218688,0.0,-0.06,0.85,0.24,-0.12,-0.44,-0.38,132.44,43.682967667,-79.420457,0.238,6.177,2.79
video_0001,217,0.03218688,0.0,-0.06,0.85,0.24,-0.12,-0.44,-0.38,132.44,43.682967667,-79.420457,0.238,6.177,2.79
video_0001,218,0.08046720000000002,0.0,-0.06,0.85,0.24,-0.12,-0.44,-0.38,132.44,43.682968333,-79.420455833,0.238,6.177,2.79
video_0001,219,0.08046720000000002,0.0,-0.07,0.86,0.24,0.0,-0.31,-0.25,132.44,43.682968333,-79.420455833,0.239,6.178,2.79
video_0001,220,0.08046720000000002,0.0,-0.07,0.86,0.24,0.0,-0.31,-0.25,132.44,43.682968333,-79.420455833,0.239,6.178,2.79
video_0001,221,0.14484096,0.0,-0.07,0.86,0.24,0.0,-0.31,-0.25,132.44,43.682968167,-79.420455833,0.239,6.178,2.79
video_0001,222,0.14484096,0.0,-0.09,0.86,0.24,0.0,-0.88,-0.5,132.44,43.682968167,-79.420455833,0.239,6.177,2.79
video_0001,223,0.14484096,0.0,-0.09,0.86,0.24,0.0,-0.88,-0.5,132.44,43.682968167,-79.420455833,0.239,6.177,2.79
video_0001,224,0.20921472000000002,0.0,-0.09,0.86,0.24,0.0,-0.88,-0.5,132.44,43.682968,-79.420456167,0.239,6.177,2.79
video_0001,225,0.20921472000000002,0.0,-0.05,0.84,0.24,0.31,0.88,0.25,132.44,43.682968,-79.420456167,0.239,6.177,2.79
video_0001,226,0.20921472000000002,0.0,-0.05,0.84,0.24,0.31,0.88,0.25,132.44,43.682968,-79.420456167,0.239,6.177,2.79
video_0001,227,0.22530816000000004,0.0,-0.05,0.84,0.24,0.31,0.88,0.25,132.44,43.682967667,-79.420456333,0.239,6.177,2.79
video_0001,228,0.22530816000000004,0.0,-0.04,0.85,0.24,0.38,1.0,0.25,132.44,43.682967667,-79.420456333,0.239,6.177,2.79
video_0001,229,0.22530816000000004,0.0,-0.04,0.85,0.24,0.38,1.0,0.25,132.44,43.682967667,-79.420456333,0.239,6.177,2.79
video_0001,230,0.33796224,0.0,-0.04,0.85,0.24,0.38,1.0,0.25,132.44,43.6829675,-79.4204565,0.239,6.177,2.79
video_0001,231,0.33796224,0.0,-0.07,0.86,0.24,0.12,0.0,-0.19,132.44,43.6829675,-79.4204565,0.239,6.177,2.79
video_0001,232,0.33796224,0.0,-0.07,0.86,0.24,0.12,0.0,-0.19,132.44,43.6829675,-79.4204565,0.239,6.177,2.79
video_0001,233,0.30577536000000005,0.0,-0.07,0.86,0.24,0.12,0.0,-0.19,132.44,43.682967333,-79.420456667,0.239,6.177,2.79
video_0001,234,0.30577536000000005,0.0,-0.08,0.86,0.24,0.0,0.0,0.0,132.44,43.682967333,-79.420456667,0.239,6.178,2.79
video_0001,235,0.30577536000000005,0.0,-0.08,0.86,0.24,0.0,0.0,0.0,132.44,43.682967333,-79.420456667,0.239,6.178,2.79
video_0001,236,0.16093440000000003,0.0,-0.07,0.855,0.24,0.155,0.155,0.125,132.44,43.682967333,-79.420456667,0.239,6.178,2.79
video_0001,237,0.01609344,0.0,-0.06,0.85,0.24,0.31,0.31,0.25,132.44,43.682967333,-79.420456667,0.239,6.178,2.79
video_0001,238,0.01609344,0.0,-0.06,0.85,0.24,0.31,0.31,0.25,132.44,43.682967333,-79.420456667,0.239,6.178,2.79
video_0001,239,0.25749504,0.0,-0.06,0.85,0.24,0.31,0.31,0.25,132.44,43.682967167,-79.420456833,0.239,6.178,2.79
video_0001,240,0.25749504,0.0,-0.04,0.85,0.24,0.25,0.88,0.38,132.44,43.682967167,-79.420456833,0.24,6.177,2.79
video_0001,241,0.25749504,0.0,-0.04,0.85,0.24,0.25,0.88,0.38,132.44,43.682967167,-79.420456833,0.24,6.177,2.79
video_0001,242,0.20921472000000002,0.0,-0.04,0.85,0.24,0.25,0.88,0.38,132.44,43.6829670835,-79.4204569165,0.24,6.177,2.79
video_0001,243,0.16093440000000003,0.0,-0.04,0.85,0.24,0.25,0.88,0.38,132.44,43.682967,-79.420457,0.24,6.177,2.79
video_0001,244,0.16093440000000003,0.0,-0.08,0.87,0.24,0.06,-0.31,-0.19,132.44,43.682967,-79.420457,0.24,6.177,2.79
video_0001,245,0.09656064,0.0,-0.08,0.87,0.24,0.06,-0.31,-0.19,132.44,43.682967,-79.420457,0.24,6.177,2.79
video_0001,246,0.03218688,0.0,-0.08,0.87,0.24,0.06,-0.31,-0.19,132.44,43.682967,-79.420457,0.24,6.177,2.79
video_0001,247,0.08046720000000002,0.0,-0.08,0.86,0.24,0.31,-0.94,-0.62,132.44,43.682966833,-79.420457167,0.24,6.177,2.79
video_0001,248,0.08046720000000002,0.0,-0.08,0.86,0.24,0.31,-0.94,-0.62,132.44,43.682966833,-79.420457167,0.24,6.177,2.79
video_0001,249,0.08046720000000002,0.0,-0.08,0.86,0.24,0.31,-0.94,-0.62,132.44,43.682966833,-79.420457167,0.24,6.177,2.79
video_0001,250,0.03218688,0.0,-0.06,0.86,0.24,0.12,0.5,0.12,132.44,43.682966667,-79.420457167,0.24,6.177,2.79
video_0001,251,0.03218688,0.0,-0.06,0.86,0.24,0.12,0.5,0.12,132.44,43.682966667,-79.420457167,0.24,6.177,2.79
video_0001,252,0.03218688,0.0,-0.06,0.86,0.24,0.12,0.5,0.12,132.44,43.682966667,-79.420457167,0.24,6.177,2.79
video_0001,253,0.04828032,0.0,-0.05,0.85,0.24,0.38,0.88,0.19,132.44,43.682966667,-79.420457333,0.24,6.177,2.79
video_0001,254,0.04828032,0.0,-0.05,0.85,0.24,0.38,0.88,0.19,132.44,43.682966667,-79.420457333,0.24,6.177,2.79
video_0001,255,0.04828032,0.0,-0.05,0.85,0.24,0.38,0.88,0.19,132.44,43.682966667,-79.420457333,0.24,6.177,2.79
video_0001,256,0.04828032,0.0,-0.08,0.86,0.24,0.12,-0.44,-0.44,132.44,43.682966667,-79.420457333,0.24,6.177,2.79
video_0001,257,0.0525811531034482,0.0,-0.08,0.86,0.24,0.12,-0.44,-0.44,132.44,43.6829665835,-79.4204574165,0.24,6.177,2.79
video_0001,258,0.06437376,0.0,-0.08,0.86,0.24,0.12,-0.44,-0.44,132.44,43.6829665,-79.4204575,0.24,6.177,2.79
video_0001,259,0.11265408000000002,0.0,-0.08,0.86,0.24,0.31,-0.25,-0.06,132.44,43.6829665,-79.4204575,0.24,6.177,2.79
video_0001,260,0.11265408000000002,0.0,-0.08,0.86,0.24,0.31,-0.25,-0.06,132.44,43.6829665,-79.4204575,0.24,6.177,2.79
video_0001,261,0.11265408000000002,0.0,-0.08,0.86,0.24,0.31,-0.25,-0.06,132.44,43.6829665,-79.4204575,0.24,6.177,2.79
video_0001,262,0.03218688,0.0,-0.08,0.86,0.24,0.06,-0.5,0.0,132.44,43.682966333,-79.420457667,0.24,6.177,2.79
video_0001,263,0.03218688,0.0,-0.08,0.86,0.24,0.06,-0.5,0.0,132.44,43.682966333,-79.420457667,0.24,6.177,2.79
video_0001,264,0.03218688,0.0,-0.08,0.86,0.24,0.06,-0.5,0.0,132.44,43.682966333,-79.420457667,0.24,6.177,2.79
video_0001,265,0.08046720000000002,0.0,-0.05,0.85,0.24,0.12,0.5,0.0,132.44,43.682966333,-79.420457833,0.24,6.177,2.79
video_0001,266,0.08046720000000002,0.0,-0.045,0.85,0.24,0.12,0.72,0.095,132.44,43.682966333,-79.420457833,0.24,6.1775,2.79
video_0001,267,0.08046720000000002,0.0,-0.04,0.85,0.24,0.12,0.94,0.19,132.44,43.682966333,-79.420457833,0.24,6.178,2.79
video_0001,268,0.06437376,0.0,-0.04,0.85,0.24,0.12,0.94,0.19,132.44,43.682966167,-79.420457833,0.24,6.178,2.79
video_0001,269,0.06437376,0.0,-0.045,0.85,0.25,0.155,0.19,-0.06,132.44,43.682966167,-79.420457833,0.2405,6.178,2.79
video_0001,270,0.06437376,0.0,-0.05,0.85,0.26,0.19,-0.56,-0.31,132.44,43.682966167,-79.420457833,0.241,6.178,2.79
video_0001,271,0.01609344,0.0,-0.05,0.85,0.26,0.19,-0.56,-0.31,132.44,43.682966167,-79.420458,0.241,6.178,2.79
video_0001,272,0.01609344,0.0,-0.045,0.85,0.25,0.125,0.41,-0.03,132.44,43.682966167,-79.420458,0.241,6.178,2.79
video_0001,273,0.01609344,0.0,-0.04,0.85,0.24,0.06,1.38,0.25,132.44,43.682966167,-79.420458,0.241,6.178,2.79
video_0001,274,0.09656064,0.0,-0.04,0.85,0.24,0.06,1.38,0.25,132.44,43.682966,-79.420458167,0.241,6.178,2.79
video_0001,275,0.09656064,0.0,-0.075,0.855,0.24,0.03,0.16,-0.25,132.44,43.682966,-79.420458167,0.241,6.178,2.79
video_0001,276,0.09656064,0.0,-0.11,0.86,0.24,0.0,-1.06,-0.75,132.44,43.682966,-79.420458167,0.241,6.178,2.79
video_0001,277,0.17702784000000002,0.0,-0.11,0.86,0.24,0.0,-1.06,-0.75,132.44,43.682966,-79.420458333,0.241,6.178,2.79
video_0001,278,0.17702784000000002,0.0,-0.1,0.865,0.24,0.155,-1.09,-0.685,132.44,43.682966,-79.420458333,0.241,6.178,2.79
video_0001,279,0.17702784000000002,0.0,-0.09,0.87,0.24,0.31,-1.12,-0.62,132.44,43.682966,-79.420458333,0.241,6.178,2.79
video_0001,280,0.32186880000000007,0.0,-0.09,0.87,0.24,0.31,-1.12,-0.62,132.44,43.682966,-79.420458333,0.241,6.178,2.79
video_0001,281,0.32186880000000007,0.0,-0.06,0.855,0.24,0.28,0.0649999999999999,-0.12,132.44,43.682966,-79.420458333,0.241,6.178,2.79
video_0001,282,0.32186880000000007,0.0,-0.03,0.84,0.24,0.25,1.25,0.38,132.44,43.682966,-79.420458333,0.241,6.178,2.79
video_0001,283,0.32186880000000007,0.0,-0.03,0.84,0.24,0.25,1.25,0.38,132.44,43.682966,-79.420458333,0.241,6.178,2.79
video_0001,284,0.11265408000000002,0.0,-0.03,0.84,0.24,0.25,1.25,0.38,132.44,43.682965833,-79.420458667,0.241,6.178,2.79
video_0001,285,0.11265408000000002,0.0,-0.08,0.86,0.24,0.12,-0.69,-0.38,132.44,43.682965833,-79.420458667,0.241,6.178,2.79
video_0001,286,0.2414016,0.0,-0.08,0.86,0.24,0.12,-0.69,-0.38,132.44,43.682965833,-79.420458667,0.241,6.178,2.79
video_0001,287,0.2414016,0.0,-0.08,0.86,0.24,0.12,-0.69,-0.38,132.44,43.682965833,-79.420458667,0.241,6.178,2.79
video_0001,288,0.2414016,0.0,-0.07,0.86,0.23,0.0,-0.56,-0.19,132.44,43.682965833,-79.420458667,0.241,6.178,2.79
video_0001,289,0.09656064,0.0,-0.07,0.86,0.23,0.0,-0.56,-0.19,132.44,43.682965667,-79.420459,0.241,6.178,2.79
video_0001,290,0.09656064,0.0,-0.07,0.86,0.23,0.0,-0.56,-0.19,132.44,43.682965667,-79.420459,0.241,6.178,2.79
video_0001,291,0.09656064,0.0,-0.07,0.86,0.24,0.12,0.25,-0.12,132.44,43.682965667,-79.420459,0.241,6.178,2.79
video_0001,292,0.09656064,0.0,-0.07,0.86,0.24,0.12,0.25,-0.12,132.44,43.682965667,-79.420459167,0.241,6.178,2.79
video_0001,293,0.09656064,0.0,-0.07,0.86,0.24,0.12,0.25,-0.12,132.44,43.682965667,-79.420459167,0.241,6.178,2.79
video_0001,294,0.09656064,0.0,-0.07,0.85,0.24,0.0,-0.25,-0.25,132.44,43.682965667,-79.420459167,0.241,6.178,2.79
video_0001,295,0.14484096,0.0,-0.07,0.85,0.24,0.0,-0.25,-0.25,132.44,43.6829655,-79.420459333,0.241,6.178,2.79
video_0001,296,0.14484096,0.0,-0.07,0.85,0.24,0.0,-0.25,-0.25,132.44,43.6829655,-79.420459333,0.241,6.178,2.79
video_0001,297,0.14484096,0.0,-0.07,0.85,0.24,0.0,-0.25,-0.25,132.44,43.6829655,-79.420459333,0.241,6.178,2.79
video_0001,298,0.08046720000000002,0.0,-0.04,0.85,0.24,0.25,0.75,0.31,132.44,43.6829655,-79.4204595,0.241,6.178,2.79
video_0001,299,0.08046720000000002,0.0,-0.04,0.85,0.24,0.25,0.75,0.31,132.44,43.6829655,-79.4204595,0.241,6.178,2.79
video_0001,300,0.08046720000000002,0.0,-0.06,0.86,0.24,-0.06,0.75,0.12,132.44,43.6829655,-79.4204595,0.241,6.178,2.79
video_0001,301,0.11265408000000002,0.0,-0.06,0.86,0.24,-0.06,0.75,0.12,132.44,43.682965333,-79.42046,0.241,6.178,2.79
video_0001,302,0.11265408000000002,0.0,-0.07,0.855,0.24,-0.03,0.155,-0.065,132.44,43.682965333,-79.42046,0.241,6.178,2.79
video_0001,303,0.11265408000000002,0.0,-0.08,0.85,0.24,0.0,-0.44,-0.25,132.44,43.682965333,-79.42046,0.241,6.178,2.79
video_0001,304,0.14484096,0.0,-0.08,0.85,0.24,0.0,-0.44,-0.25,132.44,43.682965167,-79.4204605,0.241,6.178,2.79
video_0001,305,0.14484096,0.0,-0.08,0.85,0.24,0.0,-0.44,-0.25,132.44,43.682965167,-79.4204605,0.241,6.178,2.79
video_0001,306,0.14484096,0.0,-0.07,0.86,0.23,0.06,0.06,0.0,132.44,43.682965167,-79.4204605,0.241,6.178,2.79
video_0001,307,0.20921472000000002,0.0,-0.07,0.86,0.23,0.06,0.06,0.0,132.44,43.682964833,-79.420460833,0.241,6.178,2.79
video_0001,308,0.20921472000000002,0.0,-0.07,0.86,0.23,0.06,0.06,0.0,132.44,43.682964833,-79.420460833,0.241,6.178,2.79
video_0001,309,0.20921472000000002,0.0,-0.08,0.86,0.24,0.19,-0.38,-0.19,132.44,43.682964833,-79.420460833,0.241,6.178,2.79
video_0001,310,0.12874752,0.0,-0.08,0.86,0.24,0.19,-0.38,-0.19,132.44,43.682964833,-79.420461333,0.241,6.178,2.79
video_0001,311,0.12874752,0.0,-0.08,0.86,0.24,0.125,-0.5,-0.25,132.44,43.682964833,-79.420461333,0.241,6.178,2.79
video_0001,312,0.12874752,0.0,-0.08,0.86,0.24,0.06,-0.62,-0.31,132.44,43.682964833,-79.420461333,0.241,6.178,2.79
video_0001,313,0.16093440000000003,0.0,-0.08,0.86,0.24,0.06,-0.62,-0.31,132.44,43.68296475,-79.4204615,0.241,6.178,2.79
video_0001,314,0.19312128,0.0,-0.08,0.86,0.24,0.06,-0.62,-0.31,132.44,43.682964667,-79.420461667,0.241,6.178,2.79
video_0001,315,0.19312128,0.0,-0.08,0.86,0.24,0.0,-0.19,-0.06,132.44,43.682964667,-79.420461667,0.241,6.18,2.79
video_0001,316,0.17702784000000002,0.0,-0.08,0.86,0.24,0.0,-0.19,-0.06,132.44,43.6829645,-79.420462,0.241,6.18,2.79
video_0001,317,0.17702784000000002,0.0,-0.08,0.86,0.24,0.0,-0.19,-0.06,132.44,43.6829645,-79.420462,0.241,6.18,2.79
video_0001,318,0.17702784000000002,0.0,-0.07,0.85,0.23,0.0,-0.44,-0.5,132.44,43.6829645,-79.420462,0.241,6.178,2.79
video_0001,319,0.06437376,0.0,-0.07,0.85,0.23,0.0,-0.44,-0.5,132.44,43.682964167,-79.4204625,0.241,6.178,2.79
video_0001,320,0.06437376,0.0,-0.075,0.855,0.235,0.06,-0.345,-0.405,132.44,43.682964167,-79.4204625,0.241,6.179,2.79
video_0001,321,0.06437376,0.0,-0.08,0.86,0.24,0.12,-0.25,-0.31,132.44,43.682964167,-79.4204625,0.241,6.18,2.79
video_0001,322,0.11265408000000002,0.0,-0.08,0.86,0.24,0.12,-0.25,-0.31,132.44,43.682964167,-79.420463,0.241,6.18,2.79
video_0001,323,0.11265408000000002,0.0,-0.075,0.86,0.235,0.06,-0.22,-0.215,132.44,43.682964167,-79.420463,0.2405,6.18,2.79
video_0001,324,0.11265408000000002,0.0,-0.07,0.86,0.23,0.0,-0.19,-0.12,132.44,43.682964167,-79.420463,0.24,6.18,2.79
video_0001,325,0.08046720000000002,0.0,-0.07,0.86,0.23,0.0,-0.19,-0.12,132.44,43.682964,-79.4204635,0.24,6.18,2.79
video_0001,326,0.08046720000000002,0.0,-0.07,0.86,0.23,0.0,-0.19,-0.12,132.44,43.682964,-79.4204635,0.24,6.18,2.79
video_0001,327,0.08046720000000002,0.0,-0.05,0.85,0.25,0.06,-0.38,-0.25,132.44,43.682964,-79.4204635,0.241,6.18,2.79
video_0001,328,0.04828032,0.0,-0.05,0.85,0.25,0.06,-0.38,-0.25,132.44,43.682963833,-79.420463833,0.241,6.18,2.79
video_0001,329,0.04828032,0.0,-0.05,0.85,0.25,0.06,-0.38,-0.25,132.44,43.682963833,-79.420463833,0.241,6.18,2.79
video_0001,330,0.04828032,0.0,-0.08,0.87,0.23,0.06,-0.44,-0.25,132.44,43.682963833,-79.420463833,0.241,6.18,2.79
video_0001,331,0.03218688,0.0,-0.08,0.87,0.23,0.06,-0.44,-0.25,132.44,43.6829635,-79.420464333,0.241,6.18,2.79
video_0001,332,0.03218688,0.0,-0.08,0.87,0.23,0.06,-0.44,-0.25,132.44,43.6829635,-79.420464333,0.241,6.18,2.79
video_0001,333,0.03218688,0.0,-0.08,0.86,0.24,0.25,-0.44,-0.06,132.44,43.6829635,-79.420464333,0.241,6.18,2.79
video_0001,334,0.03218688,0.0,-0.08,0.86,0.24,0.25,-0.44,-0.06,132.44,43.6829635,-79.420464333,0.241,6.18,2.79
video_0001,335,0.17702784000000002,0.0,-0.08,0.86,0.24,0.25,-0.44,-0.06,132.44,43.682963333,-79.420464667,0.241,6.18,2.79
video_0001,336,0.17702784000000002,0.0,-0.08,0.87,0.24,0.06,-0.25,-0.38,132.44,43.682963333,-79.420464667,0.241,6.18,2.79
video_0001,337,0.17702784000000002,0.0,-0.08,0.87,0.24,0.06,-0.25,-0.38,132.44,43.682963333,-79.420464667,0.241,6.18,2.79
video_0001,338,0.22530816000000004,0.0,-0.08,0.87,0.24,0.06,-0.25,-0.38,132.44,43.682963333,-79.420465167,0.241,6.18,2.79
video_0001,339,0.22530816000000004,0.0,-0.08,0.86,0.24,0.19,-0.19,-0.12,132.44,43.682963333,-79.420465167,0.241,6.18,2.79
video_0001,340,0.03218688,0.0,-0.08,0.86,0.24,0.19,-0.19,-0.12,132.44,43.682963,-79.420465833,0.241,6.18,2.79
video_0001,341,0.03218688,0.0,-0.08,0.86,0.24,0.19,-0.19,-0.12,132.44,43.682963,-79.420465833,0.241,6.18,2.79
video_0001,342,0.03218688,0.0,-0.08,0.86,0.24,0.19,0.0,-0.19,132.44,43.682963,-79.420465833,0.241,6.18,2.79
video_0001,343,0.03218688,0.0,-0.08,0.86,0.24,0.19,0.0,-0.19,132.44,43.682963,-79.420465833,0.241,6.18,2.79
video_0001,344,0.11265408000000002,0.0,-0.08,0.86,0.24,0.19,0.0,-0.19,132.44,43.682962833,-79.420466167,0.241,6.18,2.79
video_0001,345,0.11265408000000002,0.0,-0.06,0.85,0.23,0.12,0.25,0.0,132.44,43.682962833,-79.420466167,0.241,6.18,2.79
video_0001,346,0.11265408000000002,0.0,-0.06,0.85,0.23,0.12,0.25,0.0,132.44,43.682962833,-79.420466167,0.241,6.18,2.79
video_0001,347,0.06437376,0.0,-0.06,0.85,0.23,0.12,0.25,0.0,132.44,43.682962667,-79.420466667,0.241,6.18,2.79
video_0001,348,0.06437376,0.0,-0.06,0.85,0.24,0.25,0.56,0.0,132.44,43.682962667,-79.420466667,0.241,6.18,2.79
video_0001,349,0.17702784000000002,0.0,-0.06,0.85,0.24,0.25,0.56,0.0,132.44,43.6829625,-79.420467167,0.241,6.18,2.79
video_0001,350,0.17702784000000002,0.0,-0.06,0.85,0.24,0.25,0.56,0.0,132.44,43.6829625,-79.420467167,0.241,6.18,2.79
video_0001,351,0.17702784000000002,0.0,-0.05,0.86,0.24,0.0,0.25,-0.06,132.44,43.6829625,-79.420467167,0.241,6.18,2.79
video_0001,352,0.04828032,0.0,-0.05,0.86,0.24,0.0,0.25,-0.06,132.44,43.682962333,-79.420467667,0.241,6.18,2.79
video_0001,353,0.04828032,0.0,-0.05,0.86,0.24,0.0,0.25,-0.06,132.44,43.682962333,-79.420467667,0.241,6.18,2.79
video_0001,354,0.04828032,0.0,-0.06,0.85,0.25,-0.06,0.31,0.0,132.44,43.682962333,-79.420467667,0.241,6.18,2.79
video_0001,355,0.04828032,0.0,-0.06,0.85,0.25,-0.06,0.31,0.0,132.44,43.682962333,-79.420467667,0.241,6.18,2.79
video_0001,356,0.06437376,0.0,-0.06,0.85,0.25,-0.06,0.31,0.0,132.44,43.682962167,-79.420468,0.241,6.18,2.79
video_0001,357,0.06437376,0.0,-0.07,0.85,0.25,0.0,0.62,0.06,132.44,43.682962167,-79.420468,0.241,6.18,2.79
video_0001,358,0.09656064,0.0,-0.07,0.85,0.25,0.0,0.62,0.06,132.44,43.682962167,-79.4204685,0.241,6.18,2.79
video_0001,359,0.09656064,0.0,-0.07,0.85,0.25,0.0,0.62,0.06,132.44,43.682962167,-79.4204685,0.241,6.18,2.79
video_0001,360,0.09656064,0.0,-0.06,0.84,0.25,0.0,0.44,0.0,132.44,43.682962167,-79.4204685,0.242,6.18,2.79
video_0001,361,0.09656064,0.0,-0.06,0.84,0.25,0.0,0.44,0.0,132.44,43.682962167,-79.4204685,0.242,6.18,2.79
video_0001,362,0.08851392000000001,0.0,-0.055,0.845,0.25,0.0,0.5,0.03,132.44,43.6829620835,-79.42046875,0.242,6.18,2.79
video_0001,363,0.08046720000000002,0.0,-0.05,0.85,0.25,0.0,0.56,0.06,132.44,43.682962,-79.420469,0.242,6.18,2.79
video_0001,364,0.08046720000000002,0.0,-0.05,0.85,0.25,0.0,0.56,0.06,132.44,43.682962,-79.420469,0.242,6.18,2.79
video_0001,365,0.06437376,0.0,-0.05,0.85,0.25,0.0,0.56,0.06,132.44,43.682961833,-79.420469333,0.242,6.18,2.79
video_0001,366,0.06437376,0.0,-0.07,0.86,0.23,0.19,-0.12,-0.06,132.44,43.682961833,-79.420469333,0.242,6.18,2.79
video_0001,367,0.06437376,0.0,-0.07,0.86,0.23,0.19,-0.12,-0.06,132.44,43.682961833,-79.420469333,0.242,6.18,2.79
video_0001,368,0.08046720000000002,0.0,-0.065,0.855,0.235,0.095,-0.31,-0.06,132.44,43.68296175,-79.4204695,0.242,6.18,2.79
video_0001,369,0.09656064,0.0,-0.06,0.85,0.24,0.0,-0.5,-0.06,132.44,43.682961667,-79.420469667,0.242,6.18,2.79
video_0001,370,0.09656064,0.0,-0.06,0.85,0.24,0.0,-0.5,-0.06,132.44,43.682961667,-79.420469667,0.242,6.18,2.79
video_0001,371,0.16093440000000003,0.0,-0.06,0.85,0.24,0.0,-0.5,-0.06,132.44,43.6829615,-79.42047,0.242,6.18,2.79
video_0001,372,0.22530816000000004,0.0,-0.06,0.85,0.24,0.0,-0.5,-0.06,132.44,43.682961333,-79.420470333,0.242,6.18,2.79
video_0001,373,0.22530816000000004,0.0,-0.08,0.86,0.23,0.25,0.0,-0.06,132.44,43.682961333,-79.420470333,0.242,6.18,2.79
video_0001,374,0.09656064,0.0,-0.08,0.86,0.23,0.25,0.0,-0.06,132.44,43.682961333,-79.420470667,0.242,6.18,2.79
video_0001,375,0.09656064,0.0,-0.07,0.86,0.24,0.06,-0.31,-0.25,132.44,43.682961333,-79.420470667,0.242,6.18,2.79
video_0001,376,0.09656064,0.0,-0.07,0.86,0.24,0.06,-0.31,-0.25,132.44,43.682961333,-79.420470667,0.242,6.18,2.79
